,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-071_100_100_POP_FOLD_1,0.6476657329598506,0.580952380952381,0.7143790849673203,0.2708333333333333,0.9060256410256411,0.5884294871794872,0.3625745950554135,0.7965584869528791,0.5795665410041463,0.6476657329598506,0.41904761904761906,0.09397435897435898,0.2856209150326798,0.7291666666666666,0.22284469343292876
SB-073_100_100_POP_FOLD_0,0.5295046190355115,0.4351851851851851,0.6238240528858379,0.28330084470435346,0.7755799755799755,0.5294404101421645,0.3361383361383361,0.6880045517004466,0.5120714439193913,0.5295046190355115,0.5648148148148148,0.2244200244200244,0.3761759471141622,0.7166991552956464,0.20972222222222223
SB-073_100_100_POP_FOLD_1,0.6297008547008547,0.6611111111111111,0.5982905982905983,0.35871761089152393,0.8369175627240143,0.5978175868077692,0.464021164021164,0.6959194027687179,0.5799702833949408,0.6297008547008547,0.33888888888888885,0.16308243727598568,0.40170940170940167,0.641282389108476,0.3036875227544599
SB-078_100_100_POP_FOLD_0,0.6783882783882783,0.6666666666666666,0.6901098901098902,0.47299407940140203,0.8230158730158731,0.6480049762086375,0.5495231056206666,0.7497745295853826,0.6496488176030247,0.6783882783882783,0.3333333333333333,0.176984126984127,0.30989010989010984,0.5270059205985979,0.3816240028134081
SB-078_100_100_POP_FOLD_1,0.7088610950453056,0.6291478129713424,0.7885743771192688,0.5708333333333333,0.8319508448540707,0.7013920890937021,0.5921717171717172,0.8075914423740511,0.6998815797728842,0.7088610950453056,0.37085218702865763,0.16804915514592933,0.21142562288073127,0.4291666666666667,0.42484848484848486
SB-079_100_100_POP_FOLD_0,0.6106118184102779,0.5853775853775853,0.6358460514429706,0.26607142857142857,0.8614097968936679,0.5637406127325483,0.3582679559691054,0.729299205330812,0.5437835806499587,0.6106118184102779,0.4146224146224146,0.13859020310633213,0.3641539485570295,0.7339285714285714,0.22
SB-079_100_100_POP_FOLD_1,0.48856350348648164,0.17556517556517556,0.8015618314077878,0.22008547008547008,0.8060606060606061,0.5130730380730381,0.1758454106280193,0.8005900185021124,0.4882177145650659,0.48856350348648164,0.8244348244348245,0.19393939393939394,0.19843816859221222,0.7799145299145299,0.09784688995215311
SB-080_100_100_POP_FOLD_0,0.4891896910279263,0.33749999999999997,0.6408793820558526,0.18951000690131123,0.7941393551149649,0.4918246810081381,0.23958503958503954,0.7084078442706357,0.4739964419278377,0.4891896910279263,0.6625,0.2058606448850351,0.35912061794414735,0.8104899930986887,0.13669871794871793
SB-080_100_100_POP_FOLD_1,0.49204267954267955,0.36305361305361306,0.6210317460317459,0.19836182336182337,0.795827633378933,0.49709472837037816,0.2531725273660757,0.6955955690895449,0.47438404822781033,0.49204267954267955,0.6369463869463869,0.20417236662106705,0.37896825396825395,0.8016381766381766,0.14648892773892774
SB-082_100_100_POP_FOLD_0,0.4144681913577262,0.16524216524216526,0.6636942174732873,0.13675213675213674,0.796969696969697,0.46686091686091685,0.14935064935064934,0.7212297203459377,0.4352901848482935,0.4144681913577262,0.8347578347578347,0.20303030303030303,0.3363057825267128,0.8632478632478633,0.0883367839889579
SB-082_100_100_POP_FOLD_1,0.49375339283000025,0.26111111111111107,0.7263956745488893,0.19325396825396823,0.8113304093567252,0.5022921888053468,0.19254901960784312,0.7608262108262108,0.47668761521702696,0.49375339283000025,0.7388888888888889,0.18866959064327485,0.2736043254511107,0.8067460317460317,0.10864236999147485
SB-083_100_100_POP_FOLD_0,0.5959851486106055,0.5095238095238096,0.6824464876974016,0.3034090909090909,0.8447684596752919,0.5740887752921914,0.3642439431913116,0.7491666666666665,0.5567053049289891,0.5959851486106055,0.4904761904761905,0.155231540324708,0.3175535123025984,0.6965909090909091,0.22567049808429118
SB-083_100_100_POP_FOLD_1,0.5429232804232804,0.4277777777777778,0.658068783068783,0.2404040404040404,0.8185243166741779,0.5294641785391091,0.30664782429488313,0.7285170642301422,0.5175824442625127,0.5429232804232804,0.5722222222222223,0.1814756833258221,0.3419312169312169,0.7595959595959595,0.1816266697732215
SB-089_100_100_POP_FOLD_0,0.43333333333333335,0.0,0.8666666666666667,0.0,0.8352272727272728,0.4176136363636364,0.0,0.8407309165929856,0.4203654582964928,0.43333333333333335,1.0,0.16477272727272727,0.13333333333333333,0.3333333333333333,0.0
SB-089_100_100_POP_FOLD_1,0.6400793650793651,0.4166666666666667,0.8634920634920635,0.39999999999999997,0.8898809523809524,0.6449404761904762,0.24444444444444446,0.8666161424782114,0.5555302934613279,0.6400793650793651,0.5833333333333334,0.11011904761904762,0.1365079365079365,0.6,0.15
SB-112_100_100_POP_FOLD_0,0.567785475394171,0.5238095238095238,0.6117614269788182,0.26112554112554115,0.8347117794486216,0.5479186602870812,0.34271284271284275,0.7045808597532736,0.5236468512330582,0.567785475394171,0.4761904761904762,0.16528822055137843,0.38823857302118175,0.7388744588744589,0.21264367816091956
SB-112_100_100_POP_FOLD_1,0.5589143935342881,0.50222816399287,0.6156006230757062,0.2406218070354693,0.840574240923314,0.5405980239793916,0.3198523440383905,0.7069795701374648,0.5134159570879278,0.5589143935342881,0.49777183600713015,0.159425759076686,0.3843993769242939,0.7593781929645308,0.19565217391304346
SB-001_100_300_POP_FOLD_0,0.5739652586180671,0.411764705882353,0.7361658113537812,0.25685425685425683,0.8305894308943089,0.5437218438742829,0.29898446833930703,0.7772577131210907,0.5381210907301989,0.5739652586180671,0.5882352941176471,0.16941056910569108,0.2638341886462187,0.7431457431457432,0.17746153378337284
SB-001_100_300_POP_FOLD_1,0.5296261674833104,0.40404040404040403,0.6552119309262167,0.21174182139699382,0.819485689012447,0.5156137552047204,0.2729715762273902,0.7239381769502251,0.49845487658880766,0.5296261674833104,0.595959595959596,0.1805143109875529,0.3447880690737834,0.7882581786030062,0.1604669887278583
SB-003_100_300_POP_FOLD_0,0.4675722966946372,0.3433048433048433,0.5918397500844309,0.20300590445517983,0.7383701883701884,0.4706880464126841,0.25112781954887214,0.6545193687230989,0.45282359413598555,0.4675722966946372,0.6566951566951568,0.26162981162981164,0.40816024991556904,0.7969940955448201,0.14521824055292618
SB-003_100_300_POP_FOLD_1,0.4645617667356798,0.3238095238095238,0.6053140096618357,0.20502645502645503,0.740073815073815,0.47255013505013505,0.2504201680672269,0.6650461257848398,0.45773314692603334,0.4645617667356798,0.6761904761904761,0.2599261849261849,0.3946859903381643,0.794973544973545,0.14427681992337163
SB-008_100_300_POP_FOLD_0,0.6928571428571427,0.719047619047619,0.6666666666666666,0.4039916405433647,0.885071029283553,0.6445313349134588,0.5165760165760166,0.7595586682049366,0.6380673423904766,0.6928571428571427,0.2809523809523809,0.11492897071644699,0.3333333333333333,0.5960083594566353,0.3536079182630907
SB-008_100_300_POP_FOLD_1,0.6552861736751339,0.5497076023391813,0.7608647450110865,0.4219838132881611,0.8389525400803596,0.6304681766842603,0.4421052631578947,0.790151515151515,0.6161283891547049,0.655286173675134,0.4502923976608187,0.16104745991964037,0.23913525498891353,0.5780161867118389,0.28571428571428575
SB-011_100_300_POP_FOLD_0,0.7931034482758621,0.6904761904761904,0.8957307060755338,0.6031746031746031,0.9284293292913982,0.7658019662330008,0.6358974358974359,0.9110047846889953,0.7734511102932156,0.7931034482758621,0.30952380952380953,0.07157067070860174,0.10426929392446634,0.3968253968253968,0.4674758792405851
SB-011_100_300_POP_FOLD_1,0.6983749928665183,0.6136363636363636,0.783113622096673,0.3819444444444444,0.9063141853839527,0.6441293149141987,0.47042284198124884,0.8395153661096549,0.6549691040454518,0.6983749928665183,0.3863636363636364,0.09368581461604718,0.21688637790332707,0.6180555555555556,0.31085043988269795
SB-012_100_300_POP_FOLD_0,0.7406955030074046,0.7063492063492064,0.7750417996656026,0.5731880205564416,0.8627265563435776,0.7179572884500095,0.598581560283688,0.8039978094194962,0.701289684851592,0.7406955030074046,0.29365079365079366,0.13727344365642238,0.22495820033439737,0.42681197944355836,0.4283447501838306
SB-012_100_300_POP_FOLD_1,0.7273394241417498,0.6630952380952381,0.7915836101882613,0.5739538239538239,0.8504443183966724,0.712199071175248,0.6111111111111112,0.8188082374128886,0.7149596742619998,0.7273394241417498,0.3369047619047619,0.14955568160332766,0.20841638981173863,0.42604617604617606,0.4457215836526181
SB-022_100_300_POP_FOLD_0,0.5398282273282273,0.3882783882783883,0.6913780663780664,0.23666738059541656,0.8264957264957266,0.5315815535455716,0.2864164977986116,0.7492325475908287,0.5178245226947201,0.5398282273282273,0.6117216117216118,0.17350427350427347,0.3086219336219336,0.7633326194045834,0.16719720496894408
SB-022_100_300_POP_FOLD_1,0.6031873990207323,0.5344932844932845,0.6718815135481803,0.2788888888888889,0.8599976200190399,0.5694432544539644,0.36572966507177035,0.7532079721520715,0.5594688186119209,0.6031873990207323,0.46550671550671546,0.14000237998096013,0.3281184864518198,0.7211111111111111,0.22469135802469134
SB-023_100_300_POP_FOLD_0,0.5399285430454502,0.3473856209150327,0.7324714651758676,0.19703703703703704,0.8176406926406927,0.5073388648388648,0.24065604065604065,0.7658097151184707,0.5032328778872558,0.5399285430454501,0.6526143790849673,0.18235930735930736,0.2675285348241323,0.802962962962963,0.14239316239316238
