,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-012_194_size_100_300_Target_With_POP_FOLD_1,0.7398081421474136,0.6841133004926109,0.7955029838022165,0.5825892857142857,0.8581885856079405,0.7203889356611131,0.6291666666666667,0.8256027554535017,0.7273847110600842,0.7398081421474136,0.3158866995073892,0.14181141439205958,0.20449701619778346,0.4174107142857143,0.458980044345898
SB-012_194_size_100_300_POP_FOLD_2,0.719047619047619,0.6666666666666666,0.7714285714285715,0.5294117647058824,0.8571428571428571,0.6932773109243697,0.5901639344262295,0.81203007518797,0.7010970048070997,0.7190476190476192,0.3333333333333333,0.14285714285714285,0.22857142857142856,0.47058823529411764,0.4186046511627907
SB-012_194_size_100_300_Target_With_POP_FOLD_2,0.7302949538024165,0.7166666666666667,0.7439232409381663,0.5385154061624651,0.8649350649350649,0.701725235548765,0.6145264116575592,0.7994576605448046,0.7069920361011819,0.7302949538024165,0.2833333333333333,0.13506493506493505,0.2560767590618337,0.46148459383753504,0.4439962031324158
SB-022_204_size_100_300_POP_FOLD_0,0.7108585858585859,0.6944444444444444,0.7272727272727273,0.5813953488372093,0.8135593220338984,0.6974773354355539,0.6329113924050633,0.768,0.7004556962025317,0.7108585858585859,0.3055555555555556,0.1864406779661017,0.2727272727272727,0.4186046511627907,0.46296296296296297
SB-022_204_size_100_300_Target_With_POP_FOLD_0,0.7042604617604618,0.7072222222222222,0.7012987012987013,0.5,0.847457627118644,0.673728813559322,0.5811615785554729,0.7663529411764706,0.6737572598659717,0.7042604617604618,0.2927777777777778,0.15254237288135594,0.2987012987012987,0.5,0.41148148148148145
SB-022_204_size_100_300_POP_FOLD_1,0.6838235294117647,0.6764705882352942,0.6911764705882353,0.5227272727272727,0.8103448275862069,0.6665360501567398,0.5897435897435898,0.746031746031746,0.667887667887668,0.6838235294117647,0.3235294117647059,0.1896551724137931,0.3088235294117647,0.4772727272727273,0.41818181818181815
SB-022_204_size_100_300_Target_With_POP_FOLD_1,0.7096895424836601,0.727124183006536,0.6922549019607843,0.5,0.853448275862069,0.6767241379310345,0.5906464427591188,0.7639933166248956,0.6773198796920072,0.7096895424836601,0.2728758169934641,0.14655172413793102,0.3077450980392157,0.5,0.41909090909090907
SB-022_204_size_100_300_POP_FOLD_2,0.6842229570146434,0.7931034482758621,0.5753424657534246,0.42592592592592593,0.875,0.650462962962963,0.5542168674698795,0.6942148760330579,0.6242158717514688,0.6842229570146434,0.20689655172413793,0.125,0.4246575342465753,0.5740740740740741,0.38333333333333336
SB-022_204_size_100_300_Target_With_POP_FOLD_2,0.6307275499358931,0.630926724137931,0.6305283757338551,0.41566566566566565,0.8067307692307693,0.6111982174482176,0.4944997380827658,0.7026629935720845,0.5985813658274253,0.6307275499358931,0.36907327586206895,0.19326923076923078,0.36947162426614477,0.5843343343343343,0.3305555555555556
SB-023_194_size_100_300_POP_FOLD_0,0.6262838468720822,0.6176470588235294,0.6349206349206349,0.4772727272727273,0.7547169811320755,0.6159948542024014,0.5384615384615384,0.6896551724137931,0.6140583554376657,0.6262838468720822,0.38235294117647056,0.24528301886792453,0.36507936507936506,0.5227272727272727,0.3684210526315789
SB-023_194_size_100_300_Target_With_POP_FOLD_0,0.6270639169354993,0.6549773755656109,0.5991504583053879,0.42230983302411873,0.7940251572327044,0.6081674951284116,0.5092307692307693,0.6809620399884092,0.5950964046095892,0.6270639169354993,0.34502262443438914,0.2059748427672956,0.40084954169461207,0.5776901669758813,0.3421052631578947
SB-023_194_size_100_300_POP_FOLD_1,0.6647869674185464,0.6190476190476191,0.7105263157894737,0.37142857142857144,0.8709677419354839,0.6211981566820277,0.4642857142857143,0.782608695652174,0.6234472049689441,0.6647869674185464,0.38095238095238093,0.12903225806451613,0.2894736842105263,0.6285714285714286,0.3023255813953488
SB-023_194_size_100_300_Target_With_POP_FOLD_1,0.6395331830903519,0.5531135531135531,0.7259528130671506,0.4651260504201681,0.7767537122375832,0.6209398813288757,0.49241682974559686,0.7466762486525333,0.6195465391990651,0.6395331830903519,0.44688644688644685,0.22324628776241678,0.27404718693284935,0.5348739495798319,0.32708871662360034
SB-023_194_size_100_300_POP_FOLD_2,0.74375,0.6875,0.8,0.6285714285714286,0.8387096774193549,0.7336405529953918,0.6567164179104478,0.8188976377952757,0.7378070278528617,0.74375,0.3125,0.16129032258064516,0.2,0.37142857142857144,0.4888888888888889
SB-023_194_size_100_300_Target_With_POP_FOLD_2,0.6758346273291926,0.6473214285714286,0.7043478260869566,0.5074675324675324,0.815581253804017,0.6615243931357748,0.564469320066335,0.7537111139796051,0.65909021702297,0.6758346273291926,0.3526785714285714,0.18441874619598297,0.2956521739130435,0.49253246753246754,0.398989898989899
SB-025_117_size_100_300_POP_FOLD_0,0.6507936507936507,0.4444444444444444,0.8571428571428571,0.36363636363636365,0.8936170212765957,0.6286266924564796,0.39999999999999997,0.875,0.6375,0.6507936507936507,0.5555555555555556,0.10638297872340426,0.14285714285714285,0.6363636363636364,0.25
SB-025_117_size_100_300_Target_With_POP_FOLD_0,0.6386235695828719,0.5347222222222222,0.7425249169435215,0.37412587412587417,0.8558994197292069,0.6150126469275405,0.4380952380952381,0.792763157894737,0.6154291979949875,0.6386235695828719,0.4652777777777778,0.14410058027079303,0.25747508305647837,0.6258741258741258,0.28125
SB-025_117_size_100_300_POP_FOLD_1,0.6859410430839002,0.5555555555555556,0.8163265306122449,0.35714285714285715,0.9090909090909091,0.6331168831168831,0.43478260869565216,0.8602150537634408,0.6474988312295464,0.6859410430839002,0.4444444444444444,0.09090909090909091,0.1836734693877551,0.6428571428571429,0.2777777777777778
SB-025_117_size_100_300_Target_With_POP_FOLD_1,0.611139126193113,0.4652777777777778,0.757000474608448,0.3364661654135338,0.8295454545454546,0.5830058099794941,0.38881987577639754,0.7915533100142506,0.590186592895324,0.611139126193113,0.5347222222222222,0.17045454545454547,0.24299952539155195,0.6635338345864662,0.24233716475095785
SB-025_117_size_100_300_POP_FOLD_2,0.4874274661508704,0.2727272727272727,0.7021276595744681,0.17647058823529413,0.8048780487804879,0.490674318507891,0.21428571428571427,0.7500000000000001,0.4821428571428572,0.4874274661508704,0.7272727272727273,0.1951219512195122,0.2978723404255319,0.8235294117647058,0.12
SB-025_117_size_100_300_Target_With_POP_FOLD_2,0.5163327806944829,0.31493506493506496,0.7177304964539006,0.23529411764705882,0.7952961672473868,0.5152951424472227,0.2684331797235023,0.7543103448275863,0.5113717622755443,0.5163327806944829,0.6850649350649352,0.20470383275261322,0.28226950354609925,0.7647058823529411,0.15615384615384614
SB-028_92_size_100_300_POP_FOLD_0,0.6041666666666667,0.375,0.8333333333333334,0.5454545454545454,0.7142857142857143,0.6298701298701299,0.4444444444444444,0.7692307692307692,0.6068376068376068,0.6041666666666667,0.625,0.2857142857142857,0.16666666666666666,0.45454545454545453,0.2857142857142857
SB-028_92_size_100_300_Target_With_POP_FOLD_0,0.5814950980392157,0.4375,0.7254901960784315,0.43062200956937796,0.746031746031746,0.588326877800562,0.4157706093189964,0.7288776796973518,0.5723241445081741,0.5814950980392157,0.5625,0.25396825396825395,0.2745098039215686,0.569377990430622,0.26285714285714284
SB-028_92_size_100_300_POP_FOLD_1,0.625,0.5,0.75,0.35714285714285715,0.84375,0.6004464285714286,0.41666666666666663,0.7941176470588235,0.6053921568627451,0.625,0.5,0.15625,0.25,0.6428571428571429,0.2631578947368421
SB-028_92_size_100_300_Target_With_POP_FOLD_1,0.6567460317460317,0.5277777777777778,0.7857142857142857,0.5119047619047619,0.7928427419354839,0.6523737519201229,0.5113636363636362,0.786889332003988,0.6491264841838122,0.6567460317460317,0.4722222222222222,0.20715725806451613,0.2142857142857143,0.48809523809523814,0.3489702517162471
SB-028_92_size_100_300_POP_FOLD_2,0.6441558441558441,0.5454545454545454,0.7428571428571429,0.4,0.8387096774193549,0.6193548387096774,0.4615384615384615,0.787878787878788,0.6247086247086248,0.6441558441558441,0.45454545454545453,0.16129032258064516,0.2571428571428571,0.6,0.3
SB-028_92_size_100_300_Target_With_POP_FOLD_2,0.6121387740048998,0.5080213903743316,0.716256157635468,0.43529411764705883,0.7641824249165741,0.5997382712818164,0.4660633484162896,0.7387669801462906,0.60241516428129,0.6121387740048998,0.4919786096256684,0.23581757508342605,0.283743842364532,0.5647058823529412,0.3038461538461539
SB-037_210_size_100_300_POP_FOLD_0,0.44285714285714284,0.3142857142857143,0.5714285714285714,0.2682926829268293,0.625,0.44664634146341464,0.2894736842105263,0.5970149253731343,0.4432443047918303,0.44285714285714284,0.6857142857142857,0.375,0.42857142857142855,0.7317073170731707,0.16923076923076924
SB-037_210_size_100_300_Target_With_POP_FOLD_0,0.4340909090909091,0.33571428571428574,0.5324675324675324,0.23618715778994526,0.6517857142857143,0.4439864360378298,0.274606971975393,0.584221748400853,0.42941436018812296,0.4340909090909091,0.6642857142857144,0.3482142857142857,0.46753246753246747,0.7638128422100547,0.1592422502870264
SB-037_210_size_100_300_POP_FOLD_1,0.5708367854183927,0.35294117647058826,0.7887323943661971,0.4444444444444444,0.717948717948718,0.5811965811965811,0.39344262295081966,0.7516778523489933,0.5725602376499065,0.5708367854183927,0.6470588235294118,0.28205128205128205,0.2112676056338028,0.5555555555555556,0.24489795918367346
SB-037_210_size_100_300_Target_With_POP_FOLD_1,0.5541343636710838,0.4178498985801217,0.6904188287620459,0.37777777777777777,0.733974358974359,0.5558760683760684,0.385910500664599,0.7067212791156732,0.5463158898901361,0.5541343636710838,0.5821501014198783,0.266025641025641,0.30958117123795403,0.6222222222222222,0.2391156462585034
SB-037_210_size_100_300_POP_FOLD_2,0.48792270531400966,0.5555555555555556,0.42028985507246375,0.3333333333333333,0.6444444444444445,0.48888888888888893,0.4166666666666667,0.5087719298245614,0.4627192982456141,0.48792270531400966,0.4444444444444444,0.35555555555555557,0.5797101449275363,0.6666666666666666,0.2631578947368421
SB-037_210_size_100_300_Target_With_POP_FOLD_2,0.4615539452495974,0.46296296296296297,0.4601449275362319,0.26870748299319724,0.670436507936508,0.4695719954648526,0.3399122807017544,0.5454307410316837,0.4426715108667191,0.4615539452495974,0.537037037037037,0.32956349206349206,0.5398550724637681,0.7312925170068028,0.20733652312599682
SB-043_191_size_100_300_POP_FOLD_0,0.7406103286384977,0.8333333333333334,0.647887323943662,0.4444444444444444,0.92,0.6822222222222223,0.5797101449275363,0.7603305785123967,0.6700203617199665,0.7406103286384977,0.16666666666666666,0.08,0.352112676056338,0.5555555555555556,0.40816326530612246
SB-043_191_size_100_300_Target_With_POP_FOLD_0,0.7006623071763918,0.7023809523809523,0.698943661971831,0.46464646464646464,0.8647619047619048,0.6647041847041848,0.5521501544309813,0.769478266355435,0.6608142103932082,0.7006623071763918,0.2976190476190476,0.13523809523809524,0.301056338028169,0.5353535353535354,0.38185941043083904
SB-043_191_size_100_300_POP_FOLD_1,0.6513859275053304,0.5714285714285714,0.7313432835820896,0.47058823529411764,0.8032786885245902,0.6369334619093538,0.5161290322580646,0.765625,0.6408770161290323,0.6513859275053304,0.42857142857142855,0.19672131147540983,0.26865671641791045,0.5294117647058824,0.34782608695652173
SB-043_191_size_100_300_Target_With_POP_FOLD_1,0.6729151859748874,0.6607142857142857,0.6851160862354893,0.43983957219251335,0.8439470365699874,0.6418933043812504,0.5227703984819735,0.7537802419354838,0.6382753202087286,0.6729151859748874,0.3392857142857143,0.15605296343001263,0.31488391376451075,0.5601604278074866,0.35391304347826086
