,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-025_117_size_100_300_POP_FOLD_1,0.6477272727272727,0.5,0.7954545454545454,0.4375,0.8333333333333334,0.6354166666666667,0.4666666666666667,0.8139534883720929,0.6403100775193797,0.6477272727272727,0.5,0.16666666666666666,0.20454545454545456,0.5625,0.30434782608695654
SB-025_117_size_100_300_Target_With_POP_FOLD_1,0.7230113636363636,0.7045454545454546,0.7414772727272727,0.41875,0.9019607843137255,0.6603553921568628,0.5111111111111111,0.8094157685762904,0.6602634398437007,0.7230113636363636,0.29545454545454547,0.09803921568627451,0.2585227272727273,0.58125,0.34448160535117056
SB-025_117_size_100_300_POP_FOLD_2,0.482051282051282,0.23076923076923078,0.7333333333333333,0.2,0.7674418604651163,0.48372093023255813,0.21428571428571427,0.7499999999999999,0.4821428571428571,0.482051282051282,0.7692307692307693,0.23255813953488372,0.26666666666666666,0.8,0.12
SB-025_117_size_100_300_Target_With_POP_FOLD_2,0.5060965630114567,0.19871794871794873,0.8134751773049644,0.24285714285714285,0.787567084078712,0.5152121134679275,0.212406015037594,0.7992424242424242,0.5058242196400091,0.5060965630114567,0.8012820512820513,0.21243291592128802,0.18652482269503545,0.7571428571428571,0.1188235294117647
SB-028_92_size_100_300_POP_FOLD_0,0.4720430107526882,0.26666666666666666,0.6774193548387096,0.2857142857142857,0.65625,0.47098214285714285,0.2758620689655172,0.6666666666666667,0.47126436781609193,0.4720430107526882,0.7333333333333333,0.34375,0.3225806451612903,0.7142857142857143,0.16
SB-028_92_size_100_300_Target_With_POP_FOLD_0,0.507000526355365,0.4025641025641026,0.6114369501466275,0.30194805194805197,0.703125,0.502536525974026,0.3379310344827586,0.6491228070175439,0.4935269207501512,0.507000526355365,0.5974358974358974,0.296875,0.3885630498533724,0.698051948051948,0.20500000000000002
SB-028_92_size_100_300_POP_FOLD_1,0.6227678571428572,0.7142857142857143,0.53125,0.4,0.8095238095238095,0.6047619047619048,0.5128205128205129,0.6415094339622642,0.5771649733913886,0.6227678571428572,0.2857142857142857,0.19047619047619047,0.46875,0.6,0.3448275862068966
SB-028_92_size_100_300_Target_With_POP_FOLD_1,0.5982142857142858,0.5714285714285714,0.625,0.4,0.7757296466973886,0.5878648233486944,0.4633068081343944,0.6858340820604972,0.5745704450974458,0.5982142857142858,0.42857142857142855,0.22427035330261136,0.375,0.6,0.30284857571214396
SB-028_92_size_100_300_POP_FOLD_2,0.6029411764705883,0.5,0.7058823529411765,0.375,0.8,0.5875,0.42857142857142855,0.7500000000000001,0.5892857142857143,0.6029411764705883,0.5,0.2,0.29411764705882354,0.625,0.2727272727272727
SB-028_92_size_100_300_Target_With_POP_FOLD_2,0.6025122549019608,0.46875,0.7362745098039216,0.4375,0.759375,0.5984375,0.4476190476190476,0.745967741935484,0.5967933947772657,0.6025122549019608,0.53125,0.240625,0.26372549019607844,0.5625,0.2885375494071146
SB-037_210_size_100_300_POP_FOLD_0,0.47686025408348454,0.13793103448275862,0.8157894736842105,0.2222222222222222,0.7126436781609196,0.4674329501915709,0.1702127659574468,0.7607361963190185,0.46547448113823264,0.4768602540834846,0.8620689655172413,0.28735632183908044,0.18421052631578946,0.7777777777777778,0.09302325581395349
SB-037_210_size_100_300_Target_With_POP_FOLD_0,0.4681318668926122,0.27484787018255574,0.6614158636026686,0.25396825396825395,0.6777504105090313,0.4658593322386426,0.2537810817739041,0.663832665088643,0.4588068734312736,0.4681318668926122,0.7251521298174441,0.3222495894909688,0.33858413639733137,0.746031746031746,0.1479609032692956
SB-037_210_size_100_300_POP_FOLD_1,0.5125000000000001,0.8,0.225,0.24390243902439024,0.782608695652174,0.5132555673382821,0.37383177570093457,0.34951456310679613,0.36167316940386535,0.5125000000000001,0.2,0.21739130434782608,0.775,0.7560975609756098,0.22988505747126436
SB-037_210_size_100_300_Target_With_POP_FOLD_1,0.49407403770620584,0.6368421052631579,0.35130597014925374,0.29176254026691206,0.6989966555183946,0.4953795978926534,0.3847180856526651,0.4436648445786081,0.4141914651156366,0.49407403770620584,0.3631578947368421,0.3010033444816054,0.6486940298507462,0.7082374597330878,0.2382301999685089
SB-037_210_size_100_300_POP_FOLD_2,0.4671717171717171,0.5454545454545454,0.3888888888888889,0.2903225806451613,0.6511627906976745,0.47074268567141786,0.37894736842105264,0.4869565217391305,0.4329519450800916,0.4671717171717171,0.45454545454545453,0.3488372093023256,0.6111111111111112,0.7096774193548387,0.23376623376623376
SB-037_210_size_100_300_Target_With_POP_FOLD_2,0.47525252525252526,0.4893939393939394,0.46111111111111114,0.2805779569892473,0.6764585883312934,0.4785182726602703,0.356140350877193,0.5465085638998683,0.45132445738853066,0.47525252525252526,0.5106060606060606,0.32354141166870665,0.538888888888889,0.7194220430107527,0.2168831168831169
SB-043_191_size_100_300_POP_FOLD_0,0.7198827292110874,0.6785714285714286,0.7611940298507462,0.5428571428571428,0.85,0.6964285714285714,0.603174603174603,0.8031496062992126,0.7031621047369079,0.7198827292110874,0.32142857142857145,0.15,0.23880597014925373,0.45714285714285713,0.4318181818181818
SB-043_191_size_100_300_Target_With_POP_FOLD_0,0.6828580312722103,0.6309523809523809,0.7347636815920398,0.4714285714285714,0.8430327868852459,0.6572306791569087,0.5388754371805219,0.7850334497661478,0.6619544434733349,0.6828580312722103,0.36904761904761907,0.1569672131147541,0.2652363184079602,0.5285714285714286,0.3714646464646465
SB-043_191_size_100_300_POP_FOLD_1,0.7,0.6,0.8,0.5172413793103449,0.8484848484848485,0.6828631138975967,0.5555555555555556,0.823529411764706,0.6895424836601307,0.7,0.4,0.15151515151515152,0.2,0.4827586206896552,0.38461538461538464
SB-043_191_size_100_300_Target_With_POP_FOLD_1,0.6611916264090176,0.5962962962962963,0.7260869565217392,0.45862068965517244,0.8260281385281385,0.6423244140916555,0.5165837479270315,0.771764705882353,0.6441742269046923,0.6611916264090176,0.4037037037037037,0.17397186147186147,0.27391304347826084,0.5413793103448276,0.3491704374057315
SB-043_191_size_100_300_POP_FOLD_2,0.6303304904051172,0.6785714285714286,0.582089552238806,0.40425531914893614,0.8125,0.6083776595744681,0.5066666666666666,0.6782608695652174,0.5924637681159419,0.6303304904051172,0.32142857142857145,0.1875,0.417910447761194,0.5957446808510638,0.3392857142857143
SB-043_191_size_100_300_Target_With_POP_FOLD_2,0.6311374674247808,0.6101190476190477,0.6521558872305141,0.399097356544165,0.8189484126984127,0.6090228846212888,0.4814035087719298,0.7243156199677938,0.6028595643698618,0.6311374674247808,0.3898809523809524,0.1810515873015873,0.3478441127694859,0.6009026434558349,0.3173701298701299
SB-056_191_size_100_300_POP_FOLD_0,0.7417840375586855,0.6666666666666666,0.8169014084507042,0.5517241379310345,0.8787878787878788,0.7152560083594566,0.6037735849056604,0.8467153284671534,0.7252444566864069,0.7417840375586855,0.3333333333333333,0.12121212121212122,0.18309859154929578,0.4482758620689655,0.43243243243243246
