,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-043_191_size_100_100_Target_With_POP_FOLD_1,0.48238095238095235,0.5714285714285714,0.3933333333333333,0.16842105263157894,0.38311688311688313,0.275768967874231,0.22678571428571426,0.38815789473684204,0.30747180451127815,0.48238095238095235,0.42857142857142855,0.11688311688311688,0.6066666666666667,0.831578947368421,0.13001422475106686
SB-043_191_size_100_100_POP_FOLD_2,0.4166666666666667,0.0,0.8333333333333334,0.0,0.7926829268292683,0.39634146341463417,0.0,0.8125000000000001,0.40625000000000006,0.4166666666666667,1.0,0.2073170731707317,0.16666666666666666,1.0,0.0
SB-043_191_size_100_100_Target_With_POP_FOLD_2,0.4792857142857143,0.42857142857142855,0.53,0.11842105263157894,0.8213414634146341,0.46988125802310654,0.18556701030927836,0.5851973684210527,0.38538218936516555,0.4792857142857143,0.5714285714285714,0.17865853658536585,0.47,0.881578947368421,0.11392405063291139
SB-056_191_size_100_100_POP_FOLD_0,0.5,1.0,0.0,0.22105263157894736,0.0,0.11052631578947368,0.3620689655172414,0.0,0.1810344827586207,0.5,0.0,0.0,1.0,0.7789473684210526,0.22105263157894736
SB-056_191_size_100_100_Target_With_POP_FOLD_0,0.5,1.0,0.0,0.21469298245614035,0.0,0.10734649122807018,0.35344827586206895,0.0,0.17672413793103448,0.5,0.0,0.0,1.0,0.7853070175438597,0.21469298245614035
SB-056_191_size_100_100_POP_FOLD_1,0.5689553990610329,0.20833333333333334,0.9295774647887324,0.5,0.7764705882352941,0.638235294117647,0.29411764705882354,0.8461538461538461,0.5701357466063348,0.5689553990610329,0.7916666666666666,0.2235294117647059,0.07042253521126761,0.5,0.1724137931034483
SB-056_191_size_100_100_Target_With_POP_FOLD_1,0.5344776995305165,0.10416666666666667,0.9647887323943662,0.25,0.7996936274509804,0.5248468137254901,0.14705882352941177,0.8745054945054945,0.5107821590174532,0.5344776995305165,0.8958333333333333,0.20030637254901962,0.035211267605633804,0.25,0.08620689655172414
SB-056_191_size_100_100_POP_FOLD_2,0.5104166666666666,0.9333333333333333,0.0875,0.16091954022988506,0.875,0.5179597701149425,0.27450980392156865,0.15909090909090906,0.21680035650623886,0.5104166666666666,0.06666666666666667,0.125,0.9125,0.8390804597701149,0.1590909090909091
SB-056_191_size_100_100_Target_With_POP_FOLD_2,0.5052083333333333,0.9666666666666667,0.04375,0.21587643678160917,0.4375,0.3266882183908046,0.35036965605914494,0.07954545454545453,0.21495755530229976,0.5052083333333333,0.03333333333333333,0.0625,0.95625,0.7841235632183907,0.21496212121212122
SB-059_203_size_100_100_POP_FOLD_0,0.43032212885154064,0.7058823529411765,0.15476190476190477,0.14457831325301204,0.7222222222222222,0.43340026773761714,0.24,0.2549019607843137,0.24745098039215685,0.4303221288515406,0.29411764705882354,0.2777777777777778,0.8452380952380952,0.8554216867469879,0.13636363636363635
SB-059_203_size_100_100_Target_With_POP_FOLD_0,0.46803462764416115,0.8529411764705883,0.08312807881773399,0.14654658236908027,0.8611111111111112,0.5038288467400956,0.2493103448275862,0.1388146167557932,0.1940624807916897,0.46803462764416115,0.14705882352941177,0.1388888888888889,0.916871921182266,0.8534534176309196,0.14243924392439244
SB-059_203_size_100_100_POP_FOLD_1,0.5,0.0,1.0,0.0,0.801980198019802,0.400990099009901,0.0,0.8901098901098902,0.4450549450549451,0.5,1.0,0.19801980198019803,0.0,0.0,0.0
SB-059_203_size_100_100_Target_With_POP_FOLD_1,0.5,0.0,1.0,0.0,0.8421665695981363,0.42108328479906815,0.0,0.913804945054945,0.4569024725274725,0.5,1.0,0.1578334304018637,0.0,0.0,0.0
SB-059_203_size_100_100_POP_FOLD_2,0.5,1.0,0.0,0.12871287128712872,0.0,0.06435643564356436,0.22807017543859648,0.0,0.11403508771929824,0.5,0.0,0.0,1.0,0.8712871287128713,0.12871287128712872
SB-059_203_size_100_100_Target_With_POP_FOLD_2,0.5,0.5,0.5,0.06435643564356436,0.4068627450980392,0.23560959037080179,0.11403508771929824,0.4486486486486487,0.28134186818397344,0.5,0.5,0.09313725490196079,0.5,0.43564356435643564,0.06435643564356436
SB-060_88_size_100_100_POP_FOLD_0,0.5,0.0,1.0,0.0,0.8636363636363636,0.4318181818181818,0.0,0.9268292682926829,0.46341463414634143,0.5,1.0,0.13636363636363635,0.0,0.0,0.0
SB-060_88_size_100_100_Target_With_POP_FOLD_0,0.5,0.5,0.5,0.11363636363636363,0.4318181818181818,0.2727272727272727,0.18518518518518517,0.46341463414634143,0.3242999096657633,0.5,0.5,0.06818181818181818,0.5,0.38636363636363635,0.11363636363636363
SB-060_88_size_100_100_POP_FOLD_1,0.5277777777777778,1.0,0.05555555555555555,0.19047619047619047,1.0,0.5952380952380952,0.32,0.10526315789473684,0.21263157894736842,0.5277777777777778,0.0,0.0,0.9444444444444444,0.8095238095238095,0.19047619047619047
