Model,Train Loss,Validation Loss
L27_E18_16_B14_D8_10_12_14,0.016438418999314308,0.0172574520111084
L27_E18_16_B14_D10_12_14_16,0.012114880606532097,0.013259649276733398
L27_E18_16_B14_D12_14_16_18,0.012543748132884502,0.013717902824282646
L27_E18_16_B14_D14_16_18_20,0.011922163888812065,0.013109060004353523
L27_E18_16_B14_D16_18_20_22,0.011985431425273418,0.01277453824877739
L27_E18_16_B14_D18_20_22_24,0.011589794419705868,0.013144546188414097
L27_E20_18_B14_D6_8_10_12,0.01950560323894024,0.020349442958831787
L27_E20_18_B14_D8_10_12_14,0.017674574628472328,0.018557511270046234
L27_E20_18_B14_D10_12_14_16,0.016434723511338234,0.017757099121809006
L27_E20_18_B14_D12_14_16_18,0.013371634297072887,0.014692863449454308
L27_E20_18_B14_D14_16_18_20,0.012119156308472157,0.013138953596353531
L27_E20_18_B14_D16_18_20_22,0.013838223181664944,0.014887026511132717
L27_E20_18_B14_D18_20_22_24,0.013176635839045048,0.014367714524269104
L27_E22_20_B14_D6_8_10_12,0.019213562831282616,0.02024739608168602
L27_E22_20_B14_D8_10_12_14,0.01621454954147339,0.017318131402134895
L27_E22_20_B14_D10_12_14_16,0.013728023506700993,0.015050144866108894
L27_E22_20_B14_D12_14_16_18,0.01176096498966217,0.012592213228344917
L27_E22_20_B14_D14_16_18_20,0.010124345310032368,0.011155914515256882
L27_E22_20_B14_D16_18_20_22,0.011567001231014729,0.013085284270346165
L27_E22_20_B14_D18_20_22_24,0.009778082370758057,0.010805961675941944
L27_E10_8_B16_D6_8_10_12,0.01953004114329815,0.02052396535873413
L27_E10_8_B16_D8_10_12_14,0.01864275150001049,0.01985938847064972
L27_E10_8_B16_D10_12_14_16,0.015859585255384445,0.017052408307790756
L27_E10_8_B16_D12_14_16_18,0.017094090580940247,0.01826600357890129
L27_E10_8_B16_D14_16_18_20,0.015302836894989014,0.016218440607190132
L27_E10_8_B16_D16_18_20_22,0.01554288249462843,0.01705182157456875
L27_E10_8_B16_D18_20_22_24,0.0177154503762722,0.019384030252695084
L27_E12_10_B16_D6_8_10_12,0.019778890535235405,0.020716972649097443
