,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-033_53_size_100_100_POP_FOLD_1,0.11538461538461539,0.0,0.23076923076923078,0.0,1.0,0.5,0.0,0.375,0.1875,0.6153846153846154,0.0,0.0,0.7692307692307693,1.0,0.0
SB-033_53_size_100_100_Target_With_POP_FOLD_1,0.3076923076923077,0.0,0.6153846153846154,0.0,0.9259259259259259,0.46296296296296297,0.0,0.6475,0.32375,0.5576923076923077,0.5,0.07407407407407407,0.38461538461538464,0.5,0.0
SB-033_53_size_100_100_POP_FOLD_2,0.5,0.0,1.0,0.0,0.9615384615384616,0.4807692307692308,0.0,0.9803921568627451,0.49019607843137253,0.5,1.0,0.038461538461538464,0.0,0.0,0.0
SB-033_53_size_100_100_Target_With_POP_FOLD_2,0.25,0.0,0.5,0.0,0.4807692307692308,0.2403846153846154,0.0,0.49019607843137253,0.24509803921568626,0.25,1.0,0.5192307692307693,0.5,0.5,0.0
SB-037_210_size_100_100_POP_FOLD_0,0.47058823529411764,0.2,0.7411764705882353,0.15384615384615385,0.7974683544303798,0.4756572541382668,0.17391304347826086,0.7682926829268293,0.4711028632025451,0.47058823529411764,0.8,0.20253164556962025,0.25882352941176473,0.8461538461538461,0.09523809523809523
SB-037_210_size_100_100_Target_With_POP_FOLD_0,0.46911764705882353,0.15000000000000002,0.7882352941176471,0.13942307692307693,0.7976105817095719,0.46851682931632443,0.14251207729468598,0.7921923184749089,0.4673521978847974,0.46911764705882353,0.8500000000000001,0.2023894182904281,0.21176470588235297,0.8605769230769231,0.07703081232492998
SB-037_210_size_100_100_POP_FOLD_1,0.46176470588235297,0.3,0.6235294117647059,0.15789473684210525,0.7910447761194029,0.47446975648075407,0.20689655172413793,0.6973684210526316,0.45213248638838477,0.46176470588235297,0.7,0.208955223880597,0.3764705882352941,0.8421052631578947,0.11538461538461539
SB-037_210_size_100_100_Target_With_POP_FOLD_1,0.47205882352941175,0.44999999999999996,0.49411764705882355,0.16985645933014354,0.7929582854955989,0.4814073724128712,0.2429831595829992,0.5986842105263158,0.4208336850546575,0.47205882352941175,0.55,0.20704171450440106,0.5058823529411764,0.8301435406698565,0.1387733887733888
SB-037_210_size_100_100_POP_FOLD_2,0.4660342717258262,0.3157894736842105,0.6162790697674418,0.15384615384615385,0.803030303030303,0.4784382284382284,0.20689655172413793,0.6973684210526315,0.4521324863883847,0.4660342717258262,0.6842105263157895,0.19696969696969696,0.38372093023255816,0.8461538461538461,0.11538461538461539
SB-037_210_size_100_100_Target_With_POP_FOLD_2,0.5127790406248178,0.3721804511278195,0.6533776301218162,0.20549450549450549,0.8158008658008657,0.5106476856476857,0.26416256157635465,0.7253075871496923,0.49473507436302355,0.5127790406248178,0.6278195488721805,0.1841991341991342,0.34662236987818384,0.7945054945054946,0.1534369885433715
